id,text_EN,text_CZ,text,modified,note,onlyid
ui_nm_kytlice_001_skalitz,Red tunic,Suknice červená,赤のチュニック,赤のチュニック,
ui_nm_kytlice_001_talmberg,Red tunic,Suknice červená,赤のチュニック,赤のチュニック,
ui_nm_kytlice_001_white,Grey tunic,Tunika šedá,灰色のチュニック,灰色のチュニック,
ui_nm_kytlice_001_yelow,Yellow tunic,Suknice žlutá,黄色のチュニック,黄色のチュニック,
ui_nm_lamb_meat,Mutton,Jehněčí maso,羊肉,羊肉,
ui_nm_lamb_meat_cooked,Cooked mutton,Vařené jehněčí maso,焼き羊肉,焼き羊肉,
ui_nm_lamb_meat_dried,Dried mutton,Sušené jehněčí maso,干した子羊肉,干した子羊肉,
ui_nm_lamb_meat_smoked,Smoked mutton,Uzené jehněčí maso,燻した子羊肉,燻した子羊肉,
ui_nm_lamela_ramen,Lamellar pauldrons,Nárameníky lamelové,ラメラーポールドロン,ラメラーポールドロン,
ui_nm_lap_brigan,Bandit's plate jack,Brigantina lapkovská,盗賊のプレートジャケット,盗賊のプレートジャケット,
ui_nm_lap_brigan_reinf,Bandit's reinforced jack,Brigantina lapkovská zesílená,盗賊の強化ジャケット,盗賊の強化ジャケット,
ui_nm_lard,Lard,Sádlo,ラード,ラード,
ui_nm_last_will,Will,Poslední vůle,遺言書,遺言書,
ui_nm_latin_exam,Latin text,Latinský text,ラテン語の巻物,ラテン語の巻物,
ui_nm_learnToRead_exam,The Golden Egg,Sedlák a husa,金の卵,金の卵,
ui_nm_leather_boots_HI_001,Leather boots ,Boty vysoké,レザーブーツ ,革のブーツ,
ui_nm_lebka,Skullcap,Lebka,スカルキャップ,スカルキャップ,
ui_nm_lebka_sup,Scaly skullcap,Lebka šupinová,スケイルスカルキャップ,鱗のスカルキャップ,
ui_nm_leh_brig_noh,Light brigandine chausses,Nohy k brigantině lehké,ライトブリガンダインショース,軽いブリガンディンショース,
ui_nm_lehka_brig,Light brigandine,Brigantina lehká,ライトブリガンダイン,軽いブリガンディン,
ui_nm_lehka_brig_dark,Lightweight dark brigandine,Brigantina lehká černěná,ダークライトブリガンダイン,暗色の軽いブリガンディン,
ui_nm_lehka_brig_short,Short light brigandine,Brigantina lehká krácená,ライトショートブリガンダイン,軽い短いブリガンディン,
ui_nm_lehka_lamel,Light lamellar armour,Zbroj lamelová lehká,ライトラメラーアーマー,軽いラメラーアーマー,
ui_nm_lentil_soup,Lentil soup,Čočková polévka,レンズ豆のスープ,レンズ豆のスープ,
ui_nm_lepiota,Lepiota,Bedla,キツネノカラカサ,キツネノカラカサ,
ui_nm_lepiota_cooked,Cooked Lepiota,Vařená bedla,焼きキツネノカラカサ,焼きキツネノカラカサ,
ui_nm_lepiota_dried,Dried lepiota,Sušená bedla,干したキツネノカラカサ,干したキツネノカラカサ,
ui_nm_letter_for_karolina,Letter for Karolina,Dopis pro Karolínu,カロリーナ宛ての手紙,カロリーナ宛ての手紙,
ui_nm_libri_prohibiti_key,Key to forbidden books,Klíč k zakázaným knihám,禁書の鍵,禁書の鍵,
ui_nm_linen,Linen cloth,Lněné plátno,亜麻の布地,亜麻の布地,
ui_nm_live_chicken,Live chicken,Živé kuře,生きたニワトリ,生きたニワトリ,
ui_nm_liver,Deer liver,Jelení játra,鹿の肝臓,鹿の肝臓,
ui_nm_liver_cooked,Cooked deer liver,Vařená jelení játra,焼き鹿の肝臓,焼き鹿の肝臓,
ui_nm_lockpick,Lockpick,Paklíč,ロックピック,ロックピック,
ui_nm_long_sword_cheap_01,Robber's sword,Loupežnický meč,強盗の剣,強盗の剣,
ui_nm_long_sword_cheap_02,Assassin,Sekáč,アサシン,〈暗殺者〉,
ui_nm_long_sword_cheap_03,Pricker,Bodák,プリッカー,プリッカー,
ui_nm_long_sword_cheap_04,Thumper,Buchar,ザンパー,ザンパー,
ui_nm_long_sword_cheap_05,Saving Grace,Znouzectnost,セービンググレイス,ズノウゼツトノスト,
ui_nm_long_sword_EXAMPLE,Test longsword,Testovací dlouhý meč,テストロングソード,テストロングソード,
ui_nm_long_sword_expensive_01,St. Michael's sword,Meč svatomichalský,聖ミカエルの剣,聖ミカエルの剣,
ui_nm_long_sword_expensive_02,Herod's Sword,Herodův meč,ヘロデの剣,ヘロデの剣,
ui_nm_long_sword_expensive_03,Longinus' sword,Meč Longinův,ロンギヌスの剣,ロンギヌスの剣,
ui_nm_long_sword_expensive_04,Magdeburg sword,Meč německý,マクデブルクの剣,マグデブルクの剣,
ui_nm_long_sword_expensive_05,St. George's sword,Meč svatého Jiří,聖ジョージの剣,聖ゲオルギウスの剣,
ui_nm_long_sword_medium_01,Merchant's sword,Meč kupecký,商人の剣,商人の剣,
ui_nm_long_sword_medium_02,Soul Slicer,Ostrošvih,ソウルスライサー,〈魂裂き〉,
ui_nm_long_sword_medium_03,Piercer,Šídlo,ピアサー,ピアサー,
ui_nm_long_sword_medium_04,Fearnot,Nebojsa,フィアーノット,〈恐れ知らず〉,
ui_nm_long_sword_medium_05,Duellist,Duelant,デュエリスト,デュエリスト,
ui_nm_long_sword_new_homes,Tusk,Kel,タスク,タスク,
ui_nm_lovecke_ruka,Hunter's gloves,Rukavice lovecké,ハンターズグローブ,狩人の手袋,
ui_nm_lucerne_hammer,Lucerne hammer,Lucernské kladivo,ルツェルンハンマー,ルツェルンの戦鎚,
ui_nm_lumberjack_axe,Woodcutter's axe,Sekera dřevorubecká,木こりの斧,木こりの斧,
ui_nm_mace,Mace,Palcát,メイス,パルツァート,
ui_nm_mace_EXAMPLE,Test mace,Testovací palcát,テストメイス,テストメイス,
ui_nm_mag_kyrys,Magdeburg cuirass,Kyrys magdeburský,マクデブルク式キュイラス,マグデブルクのキュイラス,
ui_nm_mag_plat,Magdeburg plate pauldrons,Ramena plátová magdeburská,マクデブルク式プレートポールドロン,マグデブルクのプレートポールドロン,
ui_nm_mag_plat_noh,Magdeburg plate chausses,Nohy plátové magdeburské,マクデブルク式プレートショース,マグデブルクのプレートショース,
ui_nm_magdeburk_ruka,Magdeburg gauntlets,Rukavice magdeburské,マクデブルクのガントレット,マグデブルクのガントレット,
ui_nm_magic_PI_mushroom,Magic PI - mushroom,Magic PI - mushroom,Magic PI - mushroom,,
ui_nm_map_dice_contest,Scorched map ,Ožehlá mapa,焼け焦げた地図 ,焼け焦げた地図 ,
ui_nm_map_dlc4_theresa_treasure,Map to Skalitz treasure,Mapa ke skalickému pokladu,スカリッツの宝の地図,スカリツェの宝の地図,
ui_nm_map_klaster_northwest,Treasure map I,Mapa k pokladu I,宝の地図I,宝の地図I,
ui_nm_map_klaster_west,Treasure map II,Mapa k pokladu II,宝の地図II,宝の地図II,
ui_nm_map_klaster_west2,Treasure map III,Mapa k pokladu III,宝の地図III,宝の地図III,
ui_nm_map_ledetchko_east,Treasure map IV,Mapa k pokladu IV,宝の地図IV,宝の地図IV,
ui_nm_map_ledetchko_north,Treasure map V,Mapa k pokladu V,宝の地図V,宝の地図V,
ui_nm_map_ledetchko_northeast,Treasure map VI,Mapa k pokladu VI,宝の地図VI,宝の地図VI,
ui_nm_map_ledetchko_northwest,Treasure map VII,Mapa k pokladu VII,宝の地図VII,宝の地図VII,
ui_nm_map_ledetchko_south,Treasure map VIII,Mapa k pokladu VIII,宝の地図VIII,宝の地図VIII,
ui_nm_map_ledetchko_southeast,Ancient map I,Starobylá mapa I,太古の地図I,太古の地図I,
ui_nm_map_ledetchko_southwest,Treasure map X,Mapa k pokladu X,宝の地図X,宝の地図X,
ui_nm_map_ledetchko_west,Treasure map XI,Mapa k pokladu XI,宝の地図XI,宝の地図XI,
ui_nm_map_neuhof_south,Treasure map XII,Mapa k pokladu XII,宝の地図XII,宝の地図XII,
ui_nm_map_neuhof_southeast,Treasure map XIII,Mapa k pokladu XIII,宝の地図XIII,宝の地図XIII,
ui_nm_map_neuhof_southeast2,Treasure map XIV,Mapa k pokladu XIV,宝の地図XIV,宝の地図XIV,
ui_nm_map_neuhof_southwest,Treasure map XV,Mapa k pokladu XV,宝の地図XV,宝の地図XV,
ui_nm_map_ratay_west,Ancient Map IV,Starobylá mapa IV,太古の地図IV,太古の地図IV,
ui_nm_map_rovna_southwest,Treasure map XVII,Mapa k pokladu XVII,宝の地図XVII,宝の地図XVII,
ui_nm_map_samopesh_west,Treasure map XVI,Mapa k pokladu XVI,宝の地図XVI,宝の地図XVI,
ui_nm_map_sazava_northwest,Treasure map XIX,Mapa k pokladu XIX,宝の地図XIX,宝の地図XIX,
ui_nm_map_skalitz_east,Treasure map XX,Mapa k pokladu XX,宝の地図XX,宝の地図XX,
ui_nm_map_skalitz_mines,Treasure map XXI,Mapa k pokladu XXI,宝の地図XXI,宝の地図XXI,
ui_nm_map_skalitz_north,Ancient map V,Starobylá mapa V,太古の地図V,太古の地図V,
ui_nm_map_skalitz_northeast,Treasure map XXIII,Mapa k pokladu XXIII,宝の地図XXIII,宝の地図XXIII,
ui_nm_map_skalitz_northwest,Treasure map XXIV,Mapa k pokladu XXIV,宝の地図XXIV,宝の地図XXIV,
ui_nm_map_skalitz_south,Treasure map IX,Mapa k pokladu IX,宝の地図IX,宝の地図IX,
ui_nm_map_skalitz_west,Treasure map XXV,Mapa k pokladu XXV,宝の地図XXV,宝の地図XXV,
ui_nm_map_stolen_silver,Map of flooded shaft,Mapa k zatopené štole,浸水した立て坑の地図,浸水した立て坑の地図,
ui_nm_map_talmberk_east,Treasure map XVIII,Mapa k pokladu XVIII,宝の地図XVIII,宝の地図XVIII,
ui_nm_map_uzice_north,Ancient Map III,Starobylá mapa III,太古の地図III,太古の地図III,
ui_nm_map_vranik_south,Ancient map II,Starobylá mapa II,太古の地図II,太古の地図II,
ui_nm_map_vranik_southwest,Treasure map XXII,Mapa k pokladu XXII,宝の地図XXII,宝の地図XXII,
ui_nm_markrabske_valky,On the Margraviate Wars,O válkách markrabských,辺境伯戦争について,辺境伯戦争について,
ui_nm_mash,Lentil mash,Čočková kaše,レンズ豆のマッシュ,レンズ豆のマッシュ,
ui_nm_matej_die,Matthias' lucky dice,Matějova šťastná kostka,マタイアスのラッキーダイス,マチェイの幸運のダイス,
ui_nm_meat_piece,Piece of meat,Kus masa,肉塊,肉塊,
ui_nm_meat_piece_cooked,Cooked piece of meat,Vařený kus masa,焼き肉塊,焼き肉塊,
ui_nm_meat_piece_dried,Dried meat,Kus sušeného masa,干し肉,干し肉,
ui_nm_meat_piece_smoked,Smoked meat,Kus uzeného masa,燻製肉,燻製肉,
ui_nm_mikulas_horn,Nicholas' hunting horn,Mikulášův lovecký roh,ニコラスの狩猟笛,ニコラスの狩猟笛,
ui_nm_mil_brig,Milanese brigandine,Brigantina milánská,ミラノ式ブリガンダイン,ミラノのブリガンディン,
ui_nm_mil_brig_col,Dyed Milanese brigandine,Brigantina milánská barvená,染色されたミラノ式ブリガンダイン,ミラノの染色ブリガンディン,
ui_nm_mil_brig_dark,Dark Milanese brigandine,Brigantina milánská černěná,ミラノ式ダークブリガンダイン,ミラノの暗色のブリガンディン,
ui_nm_mil_kyrys,Milanese cuirass,Kyrys milánský,ミラノ式キュイラス,ミラノのキュイラス,
ui_nm_mil_kyrys_kr,Shortened Milanese cuirass,Kyrys milánský krácený,ミラノ式ショートキュイラス,ミラノの短いキュイラス,
ui_nm_mil_plat,Milanese plate pauldrons,Ramena plátová milánská,ミラノ式プレートポールドロン,ミラノのプレートポールドロン,
ui_nm_mil_plat_noh,Milanese plate chausses,Nohy plátové milánské,ミラノ式プレートショース,ミラノのプレートショース,
ui_nm_mil_ruka,Milanese gauntlets,Rukavice milánské,ミラノ式ガントレット,ミラノのガントレット,
ui_nm_milanska_briga,Bright Milanese brigandine,Brigantina milánská světlá,輝くミラノ式ブリガンダイン,ミラノの輝くブリガンディン,
ui_nm_mis_plat_noh,Meissen plate chausses,Nohy plátové míšeňské,マイセン式プレートショース,マイセンのプレートショース,
ui_nm_misen_plat,Meissen plate pauldrons,Ramena plátová míšeňská,マイセン式プレートポールドロン,マイセンのプレートポールドロン,
ui_nm_money,Groschen  ,Peníze,グロッシェン  ,グロシュ,
ui_nm_monk_coat,Monk's habit,Mnišská róba,修道士の服,修道士の服,
ui_nm_morgenstern,Morgenstern,Kropáč,モルゲンステルン,モルゲンシュテルン,
ui_nm_mysky,Plate couters,Myšky,プレートコーター,プレートコーター,
ui_nm_mysky_uvaz,Plate couters,Myšky s úvazem,プレートコーター,プレートコーター,
ui_nm_nahrdelnik_1,Simple neckchain,Prostý řetízek,簡素なネックチェーン,簡素なネックチェーン,
ui_nm_nahrdelnik_2,Silver neck chain,Stříbrný náhrdelník,銀の首飾り,銀の首飾り,
ui_nm_nahrdelnik_3,Gold necklace,Zlatý náhrdelník,金のネックレス,金のネックレス,
ui_nm_nahrdelnik_4,Heraldic neckchain,Erbovní náhrdelník,紋章のネックチェーン,紋章のネックチェーン,
ui_nm_nahrdelnik_5,Gold chain,Zlatý řetěz,金のチェーン,金のチェーン,
ui_nm_nahrdelnik_tereza,Mother's necklace,Náhrdelník po matce,母の首飾り,母の首飾り,
ui_nm_natepniky,Vambraces,Nátepníky,ヴァンブレイス,ヴァンブレース,
ui_nm_necklace_001,Necklace,Náhrdelník,ネックレス,ネックレス,
ui_nm_nem_slap,German bascinet,Šlap německý,ジャーマンバシネット,ドイツのバシネット,
ui_nm_nem_zdob_sla,Decorated German bascinet,Šlap německý zdobený,装飾されたジャーマンバシネット,ドイツの装飾バシネット,
ui_nm_newhomes_report_to_rattay,Sir Divish's announcement,Divišovo oznámení,ディビシュ卿の告知状,ディヴィシュ卿の告知状,
ui_nm_nightgown_001,Nightgown,Košile noční,ナイトガウン,ナイトガウン,
ui_nm_nor_kyrys,Nurembergian cuirass,Kyrys norimberský,ニュルンベルク式キュイラス,ニュルンベルクのキュイラス,
ui_nm_nor_plat_noh,Nuremberg plate chausses,Nohy plátové norimberské,ニュルンベルク式プレートショース,ニュルンベルクのプレートショース,
ui_nm_norim_plat,Nuremberg plate pauldrons,Ramena plátová norimberská,ニュルンベルク式プレートポールドロン,ニュルンベルクのプレートポードロン,
ui_nm_norimberk_ruka,Nuremberg gauntlets,Rukavice norimberské,ニュルンベルク式ガントレット,ニュルンベルクのガントレット,
ui_nm_o_svatokupectvi,On Simony,O svatokupectví,聖職売買について,聖職売買について,
ui_nm_oblehani_prahy,The Peculiar Siege of Prague,O podivném Prahy obléhání,プラハの奇妙な包囲劇,プラハの奇妙な包囲劇,
ui_nm_obnos_gambe,Threadbare gambeson,Prošívanice obnošená,粗末なガンビスン,粗末なガンビスン,
ui_nm_obnos_gambe_cer,Threadbare dark gambeson,Prošívanice obnošená tmavá,粗末なダークガンビスン,暗色の粗末なガンビスン,
ui_nm_obycejny_haube,Short common hauberk,Hauberk obyčejný krátký,ショートホーバーク,短いホーバーク,
ui_nm_ointmentForMarta,,Mazání pro Martu (NEBUDE),マルタの塗り薬,マルタの塗り薬,
ui_nm_onion,Onion,Cibule,玉ねぎ,玉ねぎ,
ui_nm_onion_cooked,Cooked onion,Vařená cibule,焼き玉ねぎ,焼き玉ねぎ,
ui_nm_ornate_gold_chalice,Ornamented golden goblet,Zdobený zlatý pohár,装飾された金の杯,装飾された金の杯,
ui_nm_ota_kyrys,Armourer Ota's cuirass,Kyrys zbrojíře Oty,武具職人オータのキュイラス,鍛冶師オタのキュイラス,
ui_nm_pa_arm_015_bonus,Warhorse pauldrons,Ramena plátová válečného oře,戦馬のポールドロン,軍馬のポールドロン,
ui_nm_pa_helmet_001,Old bascinet,Šlap starý,オールドバシネット,古いバシネット,
ui_nm_pa_helmet_002_talmberk,Kettle hat,Klobouk železný,ケトルハット,ケトルハット,
ui_nm_pa_helmet_023_bonus,Warhorse helmet,Přilbice válečného oře,戦馬のヘルメット,軍馬の兜,
ui_nm_pa_legs_011_bonus,Warhorse greaves,Nohy plátové válečného oře,戦馬のグリーブ,軍馬のグリーブ,
ui_nm_pa_legs_016_bonus,Warhorse greaves,Nohy plátové válečného oře,戦馬のグリーブス,軍馬のグリーブス,
ui_nm_pan_skladane_noh,Noble's composite chausses,Nohy panské skládané,貴族のコンポジットショース,貴族のコンポジットショース,
ui_nm_panske_ruka,Nobleman's gauntlets,Rukavice panské,貴族のガントレット,貴族のガントレット,
ui_nm_pansky_hauberk,Short noble hauberk,Hauberk panský krátký,貴族のショートホーバーク,貴族の短いホーバーク,
ui_nm_pansky_hauberk_d,Long noble hauberk,Hauberk panský dlouhý,貴族のロングホーバーク,貴族の長いホーバーク,
ui_nm_pansky_kyrys,Noble cuirass,Kyrys panský,貴族のキュイラス,貴族のキュイラス,
ui_nm_pants_001,Red hose,Nohavice červené,赤のタイツ,赤のタイツ,
ui_nm_pants_001_blue,Decorated blue hose,Nohavice zdobené modré,装飾された青のホーズ,装飾された青のホーズ,
ui_nm_pants_001_dirty_blue,Blue hose,Nohavice modré,青のホーズ,青のホーズ,
ui_nm_pants_001_dirty_brown,Brown hose,Nohavice hnědé,茶色のホーズ,茶色のホーズ,
ui_nm_pants_001_dirty_green,Green hose,Nohavice zelené ,緑のホーズ,緑のホーズ,
ui_nm_pants_001_dirty_yellow,Yellow hose,Nohavice žluté,黄色のホーズ,黄色のホーズ,
ui_nm_pants_001_miparty_02,Grey hose,Nohavice šedé,灰色の馬,灰色の馬,
ui_nm_pants_001_miparty_03,Red-white miparti hose,Nohavice červeno-bílé,赤と白のミパルティホーズ,赤と白のミパルティホーズ,
ui_nm_pants_001_miparty_03_C2,Decorated black hose,Nohavice černé zdobené,装飾された黒のタイツ,装飾された黒のタイツ,
ui_nm_pants_001_miparty_03_noble,Light decorated hose,Nohavice světlé zdobené,装飾されたライトホーズ,装飾された軽いホーズ,
ui_nm_pants_001_rattay,Yellow-black hose,Nohavice žluto-černé,黄色と黒のタイツ,黄色と黒のタイツ,
ui_nm_pants_001_sasau,Blue and green hose,Nohavice modro-zelené,青と緑のホーズ,青と緑のホーズ,
ui_nm_pants_001_skalitz,Red-yellow hose,Nohavice červeno-žluté,赤と黄色のホーズ,赤と黄色のホーズ,
ui_nm_pants_001_talmberg,Red and white hose,Nohavice červeno-bílé,赤と白のホーズ,赤と白のホーズ,
ui_nm_pants_002,Braies,Bruchy,ブレー,ブレー,
ui_nm_pants_003,Fashionable black hose,Nohavice módní černé,お洒落な黒のホーズ,お洒落な黒のホーズ,
ui_nm_pants_003_blue,Fashionable blue hose,Nohavice módní modré,お洒落な青のホーズ,お洒落な青のホーズ,
ui_nm_pants_003_green,Fashionable green hose,Nohavice módní zelené,お洒落な緑のホーズ,お洒落な緑のホーズ,
ui_nm_pants_003_red,Fashionable red hose,Nohavice módní červené,お洒落な赤のホーズ,お洒落な赤のホーズ,
ui_nm_pants_004,Loose hose,Nohavice volné,ゆったりとしたホーズ,ゆったりとしたホーズ,
ui_nm_pants_005,Tight olive hose,Nohavice upnuté olivové,深緑色のタイトホーズ,深緑色のタイトホーズ,
ui_nm_pants_005_arrow,Tight hose,Nohavice upnuté,タイトなホーズ,タイトなホーズ,
ui_nm_pants_005_blue,Tight blue hose,Nohavice upnuté modré,青のタイトホーズ,青のタイトホーズ,
ui_nm_pants_005_dark,Tight black hose,Nohavice upnuté černé,黒のタイトなホーズ,黒のタイトなホーズ,
ui_nm_pants_005_greener,Tight green hose,Nohavice upnuté zelené,緑のタイトホーズ,緑のタイトホーズ,
ui_nm_pants_006_color_var_A,Nobleman's blue hose,Nohavice panské modré,青の貴族のホーズ,青の貴族のホーズ,
ui_nm_pants_006_color_var_B,Nobleman's brown hose,Nohavice panské hnědé,茶色の貴族のホーズ,茶色の貴族のホーズ,
ui_nm_pants_006_color_var_B_straps,Green nobleman's hose,Nohavice panské zelené,緑の貴族のホーズ,緑の貴族のホーズ,
ui_nm_pants_006_color_var_C,Noble yellow-green hose,Nohavice panské zeleno-žluté,黄緑の貴族のホーズ,黄緑の貴族のホーズ,
ui_nm_pants_006_color_var_D,Noble's red-blue hose,Nohavice panské červeno-modré,赤と青の貴族のホーズ,赤と青の貴族のホーズ,
ui_nm_pants_006_color_var_E,Nobleman's red hose,Nohavice panské červené,赤の貴族のホーズ,赤の貴族のホーズ,
ui_nm_pants_007,Patched hose,Nohavice záplatované,パッチドホーズ,継ぎ接ぎのホーズ,
ui_nm_pants_007_color_var_C,Patched dark hose,Nohavice záplatované tmavé,パッチドダークホーズ,暗色の継ぎ接ぎのホーズ,
ui_nm_pavels_dagger,Pavel's dagger,Pavlova dýka,短剣,短剣,
ui_nm_pea_soup,Pea soup,Hrachová polévka,豆のスープ,豆のスープ,
ui_nm_pear,Pear,Hruška,梨,梨,
ui_nm_pear_cooked,Cooked pear,Vařená hruška,焼き梨,焼き梨,
ui_nm_pear_dried,Dried pear,Sušená hruška,干した梨,干した梨,
ui_nm_pernach,Pernach,Pernach,ペルナッハ,ペルナフ,
ui_nm_peshek_pickpocket_knife,Peshek's dagger,Peškova kudla,ペシェクの短剣,ペシェクの短剣,
ui_nm_pickpocket_bag,Pouch with amulet,Váček s amuletem,お守り袋,お守り袋,
ui_nm_pickpocket_hooker_bag,Purse with coin,Váček s penězi,コイン入りのカバン,貨幣の入った財布,
ui_nm_pickpocket_hooker_key,Trunk key,Klíč k truhle,トランクの鍵,トランクの鍵,
ui_nm_pickpocket_hooker_knife,Old whore's dagger,Kudla vysloužilé prostitutky,老娼婦の短剣,老娼婦の短剣,
ui_nm_pickpocket_hooker_shawl,Old whore's shawl  ,Šála vysloužilé prostitutky,老娼婦のショール  ,老娼婦のショール,
ui_nm_pickpocket_reward_boots,Slippers,Střevíce,スリッパ,スリッパ,
ui_nm_pickpocket_scarf,Farm girl's shawl,Šátek děvečky ze statku,農場の娘のショール,農場の娘のショール,
ui_nm_pickpocket_tinder,Draper's tinderbox,Soukeníkovo křesadlo,織物商人の火口箱,織物商人の火口箱,
ui_nm_pickpocket_vagabund_ring,Family ring,Rodinný prsten,家宝の指輪,家宝の指輪,
ui_nm_pickpocket_vagabund_seal,Guild signet,Cechovní pečeť,ギルドの印章,ギルドの印章,
ui_nm_pig_liver,Pork liver,Vepřová játra,豚の肝臓,豚の肝臓,
ui_nm_pig_liver_cooked,Cooked pork liver,Vařená vepřová játra,焼き豚の肝臓,焼き豚の肝臓,
ui_nm_pig_meat,Pork,Vepřové maso,豚肉,豚肉,
ui_nm_pig_meat_cooked,Cooked pork,Vařené vepřové maso,焼き豚肉,焼き豚肉,
ui_nm_pig_meat_dried,Dried pork,Sušené vepřové maso,干した豚肉,干した豚肉,
ui_nm_pig_meat_smoked,Smoked bacon,Uzené vepřové maso,スモークベーコン,燻製ベーコン,
ui_nm_pilgrim_coat,Penitent's robe,Kajícné roucho,悔悟者のローブ,悔悟者のローブ,
ui_nm_pitcher_01_mead,Mead,Medovina,ハチミツ酒,ハチミツ酒,
ui_nm_pitcher_07_milk,Milk,Mléko,牛乳,牛乳,
ui_nm_pla_kab_col,Plate jack dyed,Kabátec plátový barvený,染色されたプレートジャック,染色されたプレートジャック,
ui_nm_pla_kab_dark,Dark plate-armour jacket,Kabátec plátový černěný,ダークプレートアーマージャケット,暗色の鎧用上着,
ui_nm_platinum,Platinum Trophy,Platinová trofej,プラチナトロフィー,プラチナトロフィー,
ui_nm_podbi_natep,Riveted vambraces,Nátepníky podbíjené,リベットヴァンブレイス,鋲打ちのヴァンブレース,
ui_nm_podbi_ramena,Riveted pauldrons,Ramena pobíjená,リベットポールドロン,鋲打ちのポールドロン,
ui_nm_podbij_noh,Riveted chausses,Nohy podbíjené,リベットショース,鋲打ちのショース,
ui_nm_podbij_svet_noh,Riveted bright chausses,Nohy podbíjené světlé,輝くリベットショース,輝くリベットショース,
ui_nm_podbij_zdob_noh,Riveted decorated chausses,Nohy podbíjené zdobené,装飾されたリベットショース,装飾されたリベットショース,
ui_nm_podbij_zlat_noh,Riveted gilded chausses,Nohy podbíjené zlacené,輝くリベットショース,輝くリベットショース,
ui_nm_podbijene_ruka,Riveted gloves,Rukavice podbíjené,リベット加工のグローブ,リベット加工のグローブ,
ui_nm_podkoni_a_zak,The Groom and the Apprentice,Podkoní a žák,馬番と学者見習い,馬番と学者見習い,
ui_nm_pol_plat,Polish plate pauldrons,Ramena plátová polská,ポーランド式プレートポールドロン,ポーランドのプレートポールドロン,
ui_nm_polearm_wooden,Wooden training halberd,Dřevěná tréninková halapartna,訓練用のウッドハルバード,訓練用の木製ハルバード,
ui_nm_polske_sklad_noh,Polish composite chausses,Nohy polské skládané,ポーランド式コンポジットショース,ポーランドの複合ショース,
ui_nm_polsky_kyrys,Polish cuirass,Kyrys polský,ポーランド人のキュイラス,ポーランドのキュイラス,
ui_nm_pomlazka,Pomlázka,Pomlázka,ポムラズカ,ポムラースカ,
ui_nm_porridge,Porridge,Ovesná kaše,粥,粥,
ui_nm_potion_abortion,,Abortivum (NEBUDE),,,
ui_nm_potion_absintium,Artemisia potion,Pelyňkovice,ヨモギのポーション,ヨモギのポーション,
ui_nm_potion_antidote,Antidote ,Protijed,解毒薬 ,解毒薬,
ui_nm_potion_archer,Bowman's Brew,Lovcova domácí,弓使いのエール,弓使いのエール,
ui_nm_potion_bane,Bane potion,Zhouba,不幸のポーション,不幸のポーション,
ui_nm_potion_bard,Bard potion,Mluvka,吟遊詩人のポーション,吟遊詩人のポーション,
ui_nm_potion_berserk,Bivoj's Rage potion,Bivojův hněv,ビボの怒りのポーション,ビヴォイの怒りのポーション,
ui_nm_potion_deadly_poison,Strong poison,Silný jed (NEBUDE),猛毒,猛毒,
ui_nm_potion_dementia,Mind enfeeblement potion,Dementia potion (NEBUDE),精神衰弱のポーション,精神衰弱のポーション,
ui_nm_potion_diarrhoea,Diarrhoea potion,Projímadlo,下痢のポーション,下痢のポーション,
ui_nm_potion_digestion,Digestive potion,Zažívací odvar,胃腸薬のポーション,胃腸薬のポーション,
ui_nm_potion_drinker,Hair o' the Dog potion,Alkoholik,迎え酒のポーション,迎え酒のポーション,
ui_nm_potion_energy,Cockerel potion,Nespavost,若鶏のポーション,若鶏のポーション,
ui_nm_potion_fake_blood,Fake blood,Falešná krev,偽の血液,偽の血液,
ui_nm_potion_generic,Unknown potion,Neznámý lektvar,怪しいポーション,怪しいポーション,
ui_nm_potion_health_basic,Marigold decoction,Měsíčkový odvar,マリーゴールドの調合薬,マリーゴールドの調合薬,
ui_nm_potion_health_strong,Lazarus potion,Živá voda,ラザロの蘇生薬,ラザロの蘇生薬,
ui_nm_potion_hooch,Moonshine,Samohonka,密造酒,密造酒,
ui_nm_potion_horseman,Aesop potion,Ezop,イソップのポーション,イソップのポーション,
ui_nm_potion_hunter,Embrocation,Mazání na klouby,塗り薬,塗り薬,
ui_nm_potion_irresistibility,Musk of Infinite Allure,Lektvar osobní neodolatelnosti,溢れる魅惑のムスク,溢れる魅惑のムスク,
ui_nm_potion_long_heal,Chamomile brew recipe,Recept na heřmánkový odvar,カモミールのエールのレシピ,カモミールのエールのレシピ,
ui_nm_potion_long_heal_a,Chamomile brew,Heřmánkový odvar,カモミールのエール,カモミールのエール,
ui_nm_potion_lover,Amor potion,Milenec,愛の神のポーション,愛の神のポーション,
ui_nm_potion_mrchojedy,Remedy for Merhojed,Lék pro Mrchojedské,マホイエドのための治療薬,ムルホイェディのための治療薬,
ui_nm_potion_oblivion,Oblivion potion,Zapomnění,忘却のポーション,忘却のポーション,
ui_nm_potion_owl,Nighthawk potion,Sýček,夜鷹のポーション,夜鷹のポーション,
ui_nm_potion_paralysis,Dollmaker potion,Paralýza,傀儡のポーション,傀儡のポーション,
ui_nm_potion_poison,Poison,Jed,毒,毒,
ui_nm_potion_preserver,Preserver,Konzervant,保存料,保存料,
ui_nm_potion_pribyslavitz_beer,Pribyslavitz Boar,Přibyslavický kňour,プリビスラヴィッツのイノシシ,プシヴィスラヴィツェの猪,
